t,x,x_dot
1.37,0.782041666666667,1.14166666666667
1.38,0.7935,1.15
1.39,0.805041666666667,1.15833333333333
1.4,0.816666666666667,1.16666666666667
1.41,0.828375,1.175
1.42,0.840166666666667,1.18333333333333
1.43,0.852041666666666,1.19166666666667
1.44,0.864,1.2
1.45,0.876041666666667,1.20833333333333
1.46,0.888166666666666,1.21666666666667
1.47,0.900375,1.225
1.48,0.912666666666667,1.23333333333333
1.49,0.925041666666667,1.24166666666667
1.5,0.9375,1.25
1.51,0.950041666666667,1.25833333333333
1.52,0.962666666666667,1.26666666666667
1.53,0.975375,1.275
1.54,0.988166666666667,1.28333333333333
1.55,1.00104166666667,1.29166666666667
1.56,1.014,1.3
1.57,1.02704166666667,1.30833333333333
1.58,1.04016666666667,1.31666666666667
1.59,1.053375,1.325
1.6,1.06666666666667,1.33333333333333
1.61,1.08004166666667,1.34166666666667
1.62,1.0935,1.35
1.63,1.10704166666667,1.35833333333333
1.64,1.12066666666667,1.36666666666667
1.65,1.134375,1.375
1.66,1.14816666666667,1.38333333333333
1.67,1.16204166666667,1.39166666666667
1.68,1.176,1.4
1.69,1.19004166666667,1.40833333333333
1.7,1.20416666666667,1.41666666666667
1.71,1.218375,1.425
1.72,1.23266666666667,1.43333333333333
1.73,1.24704166666667,1.44166666666667
1.74,1.2615,1.45
1.75,1.27604166666667,1.45833333333333
1.76,1.29066666666667,1.46666666666667
1.77,1.305375,1.475
1.78,1.32016666666667,1.48333333333333
1.79,1.33504166666667,1.49166666666667
1.8,1.35,1.5
1.81,1.36504166666667,1.50833333333333
1.82,1.38016666666667,1.51666666666667
1.83,1.395375,1.525
1.84,1.41066666666667,1.53333333333333
1.85,1.42604166666667,1.54166666666667
1.86,1.4415,1.55
1.87,1.45704166666667,1.55833333333333
1.88,1.47266666666667,1.56666666666667
1.89,1.488375,1.575
1.9,1.50416666666667,1.58333333333333
1.91,1.52004166666667,1.59166666666667
1.92,1.536,1.6
1.93,1.55204166666667,1.60833333333333
1.94,1.56816666666667,1.61666666666667
1.95,1.584375,1.625
1.96,1.60066666666667,1.63333333333333
1.97,1.61704166666667,1.64166666666667
1.98,1.6335,1.65
1.99,1.65004166666667,1.65833333333333
2,1.66666666666667,1.66666666666667
2.01,1.683375,1.675
2.02,1.70016666666667,1.68333333333333
2.03,1.71704166666667,1.69166666666667
2.04,1.734,1.7
2.05,1.75104166666667,1.70833333333333
2.06,1.76816666666667,1.71666666666667
2.07,1.785375,1.725
2.08,1.80266666666667,1.73333333333333
2.09,1.82004166666667,1.74166666666667
2.1,1.8375,1.75
2.11,1.85504166666667,1.75833333333333
2.12,1.87266666666667,1.76666666666667
2.13,1.890375,1.775
2.14,1.90816666666667,1.78333333333333
2.15,1.92604166666667,1.79166666666667
2.16,1.944,1.8
2.17,1.96204166666667,1.80833333333333
2.18,1.98016666666667,1.81666666666667
2.19,1.998375,1.825
2.2,2.01666666666667,1.83333333333333
2.21,2.03504166666667,1.84166666666667
2.22,2.0535,1.85
2.23,2.07204166666667,1.85833333333333
2.24,2.09066666666667,1.86666666666667
2.25,2.109375,1.875
2.26,2.12816666666667,1.88333333333333
2.27,2.14704166666667,1.89166666666667
2.28,2.166,1.9
2.29,2.18504166666667,1.90833333333333
2.3,2.20416666666667,1.91666666666667
2.31,2.223375,1.925
2.32,2.24266666666667,1.93333333333333
2.33,2.26204166666667,1.94166666666667
2.34,2.2815,1.95
2.35,2.30104166666667,1.95833333333333
2.36,2.32066666666667,1.96666666666667
2.37,2.340375,1.975
2.38,2.36016666666667,1.98333333333333
2.39,2.38004166666667,1.99166666666667
2.4,2.4,2
2.41,2.42004166666667,2.00833333333333
2.42,2.44016666666667,2.01666666666667
2.43,2.460375,2.025
2.44,2.48066666666667,2.03333333333333
2.45,2.50104166666667,2.04166666666667
2.46,2.5215,2.05
2.47,2.54204166666667,2.05833333333333
2.48,2.56266666666667,2.06666666666667
2.49,2.583375,2.075
2.5,2.60416666666667,2.08333333333333
2.51,2.62504166666667,2.09166666666667
2.52,2.646,2.1
2.53,2.66704166666667,2.10833333333333
2.54,2.68816666666667,2.11666666666667
2.55,2.709375,2.125
2.56,2.73066666666667,2.13333333333333
2.57,2.75204166666667,2.14166666666667
2.58,2.7735,2.15
2.59,2.79504166666667,2.15833333333333
2.6,2.81666666666667,2.16666666666667
2.61,2.838375,2.175
2.62,2.86016666666667,2.18333333333333
2.63,2.88204166666667,2.19166666666667
2.64,2.904,2.2
2.65,2.92604166666667,2.20833333333333
2.66,2.94816666666667,2.21666666666667
2.67,2.970375,2.225
2.68,2.99266666666667,2.23333333333333
2.69,3.01504166666667,2.24166666666667
2.7,3.0375,2.25
2.71,3.06004166666667,2.25833333333333
2.72,3.08266666666667,2.26666666666667
2.73,3.105375,2.275
2.74,3.12816666666667,2.28333333333333
2.75,3.15104166666667,2.29166666666667
2.76,3.174,2.3
2.77,3.19704166666667,2.30833333333333
2.78,3.22016666666667,2.31666666666667
2.79,3.243375,2.325
2.8,3.26666666666667,2.33333333333333
2.81,3.29004166666667,2.34166666666667
2.82,3.3135,2.35
2.83,3.33704166666667,2.35833333333333
2.84,3.36066666666667,2.36666666666667
2.85,3.384375,2.375
2.86,3.40816666666667,2.38333333333333
2.87,3.43204166666667,2.39166666666667
2.88,3.456,2.4
2.89,3.48004166666667,2.40833333333333
2.9,3.50416666666667,2.41666666666667
2.91,3.528375,2.425
2.92,3.55266666666667,2.43333333333333
2.93,3.57704166666667,2.44166666666667
2.94,3.6015,2.45
2.95,3.62604166666667,2.45833333333333
2.96,3.65066666666667,2.46666666666667
2.97,3.675375,2.475
2.98,3.70016666666667,2.48333333333333
2.99,3.72504166666667,2.49166666666667
3,3.75,2.5
3.01,3.77504166666667,2.50833333333333
3.02,3.80016666666667,2.51666666666667
3.03,3.825375,2.525
3.04,3.85066666666667,2.53333333333333
3.05,3.87604166666667,2.54166666666667
3.06,3.9015,2.55
3.07,3.92704166666667,2.55833333333333
3.08,3.95266666666667,2.56666666666667
3.09,3.978375,2.575
3.1,4.00416666666667,2.58333333333333
3.11,4.03004166666667,2.59166666666667
3.12,4.056,2.6
3.13,4.08204166666667,2.60833333333333
3.14,4.10816666666667,2.61666666666667
3.15,4.134375,2.625
3.16,4.16066666666667,2.63333333333333
3.17,4.18704166666667,2.64166666666667
3.18,4.2135,2.65
3.19,4.24004166666667,2.65833333333333
3.2,4.26666666666667,2.66666666666667
3.21,4.293375,2.675
3.22,4.32016666666667,2.68333333333333
3.23,4.34704166666667,2.69166666666667
3.24,4.374,2.7
3.25,4.40104166666667,2.70833333333333
3.26,4.42816666666667,2.71666666666667
3.27,4.455375,2.725
3.28,4.48266666666667,2.73333333333333
3.29,4.51004166666667,2.74166666666667
3.3,4.5375,2.75
3.31,4.56504166666667,2.75833333333333
3.32,4.59266666666667,2.76666666666667
3.33,4.620375,2.775
3.34,4.64816666666667,2.78333333333333
3.35,4.67604166666667,2.79166666666667
3.36,4.704,2.8
3.37,4.73204166666667,2.80833333333333
3.38,4.76016666666667,2.81666666666667
3.39,4.788375,2.825
3.4,4.81666666666667,2.83333333333333
3.41,4.84504166666667,2.84166666666667
3.42,4.8735,2.85
3.43,4.90204166666667,2.85833333333333
3.44,4.93066666666667,2.86666666666667
3.45,4.959375,2.875
3.46,4.98816666666667,2.88333333333333
3.47,5.01704166666667,2.89166666666667
3.48,5.046,2.9
3.49,5.07504166666667,2.90833333333333
3.5,5.10416666666667,2.91666666666667
3.51,5.133375,2.925
3.52,5.16266666666667,2.93333333333333
3.53,5.19204166666667,2.94166666666667
3.54,5.2215,2.95
3.55,5.25104166666667,2.95833333333333
3.56,5.28066666666667,2.96666666666667
3.57,5.310375,2.975
3.58,5.34016666666667,2.98333333333333
3.59,5.37004166666667,2.99166666666667
3.6,5.4,3
3.61,5.43004166666667,3.00833333333333
3.62,5.46016666666667,3.01666666666667
3.63,5.490375,3.025
3.64,5.52066666666667,3.03333333333333
3.65,5.55104166666667,3.04166666666667
3.66,5.5815,3.05
3.67,5.61204166666667,3.05833333333333
3.68,5.64266666666667,3.06666666666667
3.69,5.673375,3.075
3.7,5.70416666666667,3.08333333333333
3.71,5.73504166666667,3.09166666666667
3.72,5.766,3.1
3.73,5.79704166666667,3.10833333333333
3.74,5.82816666666667,3.11666666666667
3.75,5.859375,3.125
3.76,5.89066666666667,3.13333333333333
3.77,5.92204166666667,3.14166666666667
3.78,5.9535,3.15
3.79,5.98504166666667,3.15833333333333
3.8,6.01666666666667,3.16666666666667
3.81,6.048375,3.175
3.82,6.08016666666667,3.18333333333333
3.83,6.11204166666667,3.19166666666667
3.84,6.144,3.2
3.85,6.17604166666667,3.20833333333333
3.86,6.20816666666667,3.21666666666667
3.87,6.240375,3.225
3.88,6.27266666666667,3.23333333333333
3.89,6.30504166666667,3.24166666666667
3.9,6.3375,3.25
3.91,6.37004166666667,3.25833333333333
3.92,6.40266666666667,3.26666666666667
3.93,6.435375,3.275
3.94,6.46816666666667,3.28333333333333
3.95,6.50104166666667,3.29166666666667
3.96,6.534,3.3
3.97,6.56704166666667,3.30833333333333
3.98,6.60016666666667,3.31666666666667
3.99,6.633375,3.325
4,6.66666666666667,3.33333333333333
4.01,6.70004166666667,3.34166666666667
4.02,6.7335,3.35
4.03,6.76704166666667,3.35833333333333
4.04,6.80066666666667,3.36666666666667
4.05,6.834375,3.375
4.06,6.86816666666667,3.38333333333333
4.07,6.90204166666667,3.39166666666667
4.08,6.936,3.4
4.09,6.97004166666667,3.40833333333333
4.1,7.00416666666667,3.41666666666667
4.11,7.038375,3.425
4.12,7.07266666666667,3.43333333333333
4.13,7.10704166666667,3.44166666666667
4.14,7.1415,3.45
4.15,7.17604166666667,3.45833333333333
4.16,7.21066666666667,3.46666666666667
4.17,7.245375,3.475
4.18,7.28016666666667,3.48333333333333
4.19,7.31504166666667,3.49166666666667
4.2,7.35,3.5
4.21,7.38504166666667,3.50833333333333
4.22,7.42016666666667,3.51666666666667
4.23,7.455375,3.525
4.24,7.49066666666667,3.53333333333333
4.25,7.52604166666667,3.54166666666667
4.26,7.5615,3.55
4.27,7.59704166666667,3.55833333333333
4.28,7.63266666666667,3.56666666666667
4.29,7.668375,3.575
4.3,7.70416666666667,3.58333333333333
4.31,7.74004166666667,3.59166666666667
4.32,7.776,3.6
4.33,7.81204166666667,3.60833333333333
4.34,7.84816666666667,3.61666666666667
4.35,7.884375,3.625
4.36,7.92066666666667,3.63333333333333
4.37,7.95704166666667,3.64166666666667
4.38,7.9935,3.65
4.39,8.03004166666667,3.65833333333333
4.4,8.06666666666667,3.66666666666667
4.41,8.103375,3.675
4.42,8.14016666666667,3.68333333333333
4.43,8.17704166666667,3.69166666666667
4.44,8.214,3.7
4.45,8.25104166666667,3.70833333333333
4.46,8.28816666666667,3.71666666666667
4.47,8.325375,3.725
4.48,8.36266666666667,3.73333333333333
4.49,8.40004166666667,3.74166666666667
4.5,8.4375,3.75
4.51,8.47504166666667,3.75833333333333
4.52,8.51266666666667,3.76666666666667
4.53,8.550375,3.775
4.54,8.58816666666667,3.78333333333333
4.55,8.62604166666667,3.79166666666667
4.56,8.664,3.8
4.57,8.70204166666667,3.80833333333333
4.58,8.74016666666667,3.81666666666667
4.59,8.778375,3.825
4.6,8.81666666666667,3.83333333333333
4.61,8.85504166666667,3.84166666666667
4.62,8.8935,3.85
4.63,8.93204166666667,3.85833333333333
4.64,8.97066666666667,3.86666666666667
4.65,9.009375,3.875
4.66,9.04816666666667,3.88333333333333
4.67,9.08704166666667,3.89166666666667
4.68,9.126,3.9
4.69,9.16504166666667,3.90833333333333
4.7,9.20416666666667,3.91666666666667
4.71,9.243375,3.925
4.72,9.28266666666667,3.93333333333333
4.73,9.32204166666667,3.94166666666667
4.74,9.3615,3.95
4.75,9.40104166666667,3.95833333333333
4.76,9.44066666666667,3.96666666666667
4.77,9.480375,3.975
4.78,9.52016666666667,3.98333333333333
4.79,9.56004166666667,3.99166666666667
4.8,9.6,4
4.81,9.64004166666667,4.00833333333333
4.82,9.68016666666667,4.01666666666667
4.83,9.720375,4.025
4.84,9.76066666666667,4.03333333333333
4.85,9.80104166666667,4.04166666666667
4.86,9.84150000000001,4.05
4.87,9.88204166666667,4.05833333333333
4.88,9.92266666666667,4.06666666666667
4.89,9.963375,4.075
4.9,10.0041666666667,4.08333333333333
4.91,10.0450416666667,4.09166666666667
4.92,10.086,4.1
4.93,10.1270416666667,4.10833333333333
4.94,10.1681666666667,4.11666666666667
4.95,10.209375,4.125
4.96,10.2506666666667,4.13333333333333
4.97,10.2920416666667,4.14166666666667
4.98,10.3335,4.15
4.99,10.3750416666667,4.15833333333333
5,10.4166666666667,4.16666666666667
5.01,10.458375,4.175
5.02,10.5001666666667,4.18333333333333
5.03,10.5420416666667,4.19166666666667
5.04,10.584,4.2
5.05,10.6260416666667,4.20833333333333
5.06,10.6681666666667,4.21666666666667
5.07,10.710375,4.225
5.08,10.7526666666667,4.23333333333333
5.09,10.7950416666667,4.24166666666667
5.1,10.8375,4.25
5.11,10.8800416666667,4.25833333333333
5.12,10.9226666666667,4.26666666666667
5.13,10.965375,4.275
5.14,11.0081666666667,4.28333333333333
5.15,11.0510416666667,4.29166666666667
5.16,11.094,4.3
5.17,11.1370416666667,4.30833333333333
5.18,11.1801666666667,4.31666666666667
5.19,11.223375,4.325
5.2,11.2666666666667,4.33333333333333
5.21,11.3100416666667,4.34166666666667
5.22,11.3535,4.35
5.23,11.3970416666667,4.35833333333333
5.24,11.4406666666667,4.36666666666667
5.25,11.484375,4.375
5.26,11.5281666666667,4.38333333333333
5.27,11.5720416666667,4.39166666666667
5.28,11.616,4.4
5.29,11.6600416666667,4.40833333333333
5.3,11.7041666666667,4.41666666666667
5.31,11.748375,4.425
5.32,11.7926666666667,4.43333333333333
5.33,11.8370416666667,4.44166666666667
5.34,11.8815,4.45
5.35,11.9260416666667,4.45833333333333
5.36,11.9706666666667,4.46666666666667
5.37,12.015375,4.475
5.38,12.0601666666667,4.48333333333333
5.39,12.1050416666667,4.49166666666667
5.4,12.15,4.5
5.41,12.1950416666667,4.50833333333333
5.42,12.2401666666667,4.51666666666667
5.43,12.285375,4.525
5.44,12.3306666666667,4.53333333333333
5.45,12.3760416666667,4.54166666666667
5.46,12.4215,4.55
5.47,12.4670416666667,4.55833333333333
5.48,12.5126666666667,4.56666666666667
5.49,12.558375,4.575
5.5,12.6041666666667,4.58333333333333
5.51,12.6500416666667,4.59166666666667
5.52,12.696,4.6
5.53,12.7420416666667,4.60833333333333
5.54,12.7881666666667,4.61666666666667
5.55,12.834375,4.625
5.56,12.8806666666667,4.63333333333333
5.57,12.9270416666667,4.64166666666667
5.58,12.9735,4.65
5.59,13.0200416666667,4.65833333333333
5.6,13.0666666666667,4.66666666666667
5.61,13.113375,4.675
5.62,13.1601666666667,4.68333333333333
5.63,13.2070416666667,4.69166666666667
5.64,13.254,4.7
5.65,13.3010416666667,4.70833333333333
5.66,13.3481666666667,4.71666666666667
5.67,13.395375,4.725
5.68,13.4426666666667,4.73333333333333
5.69,13.4900416666667,4.74166666666667
5.7,13.5375,4.75
5.71,13.5850416666667,4.75833333333333
5.72,13.6326666666667,4.76666666666667
5.73,13.680375,4.775
5.74,13.7281666666667,4.78333333333333
5.75,13.7760416666667,4.79166666666667
5.76,13.824,4.8
5.77,13.8720416666667,4.80833333333333
5.78,13.9201666666667,4.81666666666667
5.79,13.968375,4.825
5.8,14.0166666666667,4.83333333333333
5.81,14.0650416666667,4.84166666666667
5.82,14.1135,4.85
5.83,14.1620416666667,4.85833333333333
5.84,14.2106666666667,4.86666666666667
5.85,14.259375,4.875
5.86,14.3081666666667,4.88333333333333
5.87,14.3570416666667,4.89166666666667
5.88,14.406,4.9
5.89,14.4550416666667,4.90833333333333
5.9,14.5041666666667,4.91666666666667
5.91,14.553375,4.925
5.92,14.6026666666667,4.93333333333333
5.93,14.6520416666667,4.94166666666667
5.94,14.7015,4.95
5.95,14.7510416666667,4.95833333333333
5.96,14.8006666666667,4.96666666666667
5.97,14.850375,4.975
5.98,14.9001666666667,4.98333333333333
5.99,14.9500416666667,4.99166666666667
6,15,5
6.01,15.0500416666667,5.00833333333333
6.02,15.1001666666667,5.01666666666667
6.03,15.150375,5.025
6.04,15.2006666666667,5.03333333333333
6.05,15.2510416666667,5.04166666666667
6.06,15.3015,5.05
6.07,15.3520416666667,5.05833333333333
6.08,15.4026666666667,5.06666666666667
6.09,15.453375,5.075
6.1,15.5041666666667,5.08333333333333
6.11,15.5550416666667,5.09166666666667
6.12,15.606,5.1
6.13,15.6570416666667,5.10833333333333
6.14,15.7081666666667,5.11666666666667
6.15,15.759375,5.125
6.16,15.8106666666667,5.13333333333333
6.17,15.8620416666667,5.14166666666667
6.18,15.9135,5.15
6.19,15.9650416666667,5.15833333333333
6.2,16.0166666666667,5.16666666666667
6.21,16.068375,5.175
6.22,16.1201666666667,5.18333333333333
6.23,16.1720416666667,5.19166666666667
6.24,16.224,5.2
6.25,16.2760416666667,5.20833333333333
6.26,16.3281666666667,5.21666666666667
6.27,16.380375,5.225
6.28,16.4326666666667,5.23333333333333
6.29,16.4850416666667,5.24166666666667
6.3,16.5375,5.25
6.31,16.5900416666667,5.25833333333333
6.32,16.6426666666667,5.26666666666667
6.33,16.695375,5.275
6.34,16.7481666666667,5.28333333333333
6.35,16.8010416666667,5.29166666666667
6.36,16.854,5.3
6.37,16.9070416666667,5.30833333333333
6.38,16.9601666666667,5.31666666666667
6.39,17.013375,5.325
6.4,17.0666666666667,5.33333333333333
6.41,17.1200416666667,5.34166666666667
6.42,17.1735,5.35
6.43,17.2270416666667,5.35833333333333
6.44,17.2806666666667,5.36666666666667
6.45,17.334375,5.375
6.46,17.3881666666667,5.38333333333333
6.47,17.4420416666667,5.39166666666667
6.48,17.496,5.4
6.49,17.5500416666667,5.40833333333333
6.5,17.6041666666667,5.41666666666667
6.51,17.658375,5.425
6.52,17.7126666666667,5.43333333333333
6.53,17.7670416666667,5.44166666666667
6.54,17.8215,5.45
6.55,17.8760416666667,5.45833333333333
6.56,17.9306666666667,5.46666666666667
6.57,17.985375,5.475
6.58,18.0401666666667,5.48333333333333
6.59,18.0950416666667,5.49166666666667
6.6,18.15,5.5
6.61,18.2050416666667,5.50833333333333
6.62,18.2601666666667,5.51666666666667
6.63,18.315375,5.525
6.64,18.3706666666667,5.53333333333333
6.65,18.4260416666667,5.54166666666667
6.66,18.4815,5.55
6.67,18.5370416666667,5.55833333333333
6.68,18.5926666666667,5.56666666666667
6.69,18.648375,5.575
6.7,18.7041666666667,5.58333333333333
6.71,18.7600416666667,5.59166666666667
6.72,18.816,5.6
6.73,18.8720416666667,5.60833333333333
6.74,18.9281666666667,5.61666666666667
6.75,18.984375,5.625
6.76,19.0406666666667,5.63333333333333
6.77,19.0970416666667,5.64166666666667
6.78,19.1535,5.65
6.79,19.2100416666667,5.65833333333333
6.8,19.2666666666667,5.66666666666667
6.81,19.3233333333333,5.66666666666667
6.82,19.38,5.66666666666667
6.83,19.4366666666667,5.66666666666667
6.84,19.4933333333333,5.66666666666667
6.85,19.55,5.66666666666667
6.86,19.6066666666667,5.66666666666667
6.87,19.6633333333333,5.66666666666667
6.88,19.72,5.66666666666667
6.89,19.7766666666667,5.66666666666667
6.9,19.8333333333333,5.66666666666667
6.91,19.89,5.66666666666667
6.92,19.9466666666667,5.66666666666667
6.93,20.0033333333333,5.66666666666667
6.94,20.06,5.66666666666667
6.95,20.1166666666667,5.66666666666667
6.96,20.1733333333333,5.66666666666667
6.97,20.23,5.66666666666667
6.98,20.2866666666667,5.66666666666667
6.99,20.3433333333333,5.66666666666667
7,20.4,5.66666666666667
7.01,20.4566666666667,5.66666666666667
7.02,20.5133333333333,5.66666666666667
7.03,20.57,5.66666666666667
7.04,20.6266666666667,5.66666666666667
7.05,20.6833333333333,5.66666666666667
7.06,20.74,5.66666666666667
7.07,20.7966666666667,5.66666666666667
7.08,20.8533333333333,5.66666666666667
7.09,20.91,5.66666666666667
7.1,20.9666666666667,5.66666666666667
7.11,21.0233333333333,5.66666666666667
7.12,21.08,5.66666666666667
7.13,21.1366666666667,5.66666666666667
7.14,21.1933333333333,5.66666666666667
7.15,21.25,5.66666666666667
7.16,21.3066666666667,5.66666666666667
7.17,21.3633333333333,5.66666666666667
7.18,21.42,5.66666666666667
7.19,21.4766666666667,5.66666666666667
7.2,21.5333333333333,5.66666666666667
7.21,21.59,5.66666666666667
7.22,21.6466666666667,5.66666666666667
7.23,21.7033333333333,5.66666666666667
7.24,21.76,5.66666666666667
7.25,21.8166666666667,5.66666666666667
7.26,21.8733333333333,5.66666666666667
7.27,21.93,5.66666666666667
7.28,21.9866666666667,5.66666666666667
7.29,22.0433333333333,5.66666666666667
7.3,22.1,5.66666666666667
7.31,22.1566666666667,5.66666666666667
7.32,22.2133333333333,5.66666666666667
7.33,22.27,5.66666666666667
7.34,22.3266666666667,5.66666666666667
7.35,22.3833333333333,5.66666666666667
7.36,22.44,5.66666666666667
7.37,22.4966666666667,5.66666666666667
7.38,22.5533333333333,5.66666666666667
7.39,22.61,5.66666666666667
7.4,22.6666666666667,5.66666666666667
7.41,22.7233333333333,5.66666666666667
7.42,22.78,5.66666666666667
7.43,22.8366666666667,5.66666666666667
7.44,22.8933333333333,5.66666666666667
7.45,22.95,5.66666666666667
7.46,23.0066666666667,5.66666666666667
7.47,23.0633333333333,5.66666666666667
7.48,23.12,5.66666666666667
7.49,23.1766666666667,5.66666666666667
7.5,23.2333333333333,5.66666666666667
7.51,23.29,5.66666666666667
7.52,23.3466666666667,5.66666666666667
7.53,23.4033333333333,5.66666666666667
7.54,23.46,5.66666666666667
7.55,23.5166666666667,5.66666666666667
7.56,23.5733333333333,5.66666666666667
7.57,23.63,5.66666666666667
7.58,23.6866666666667,5.66666666666667
7.59,23.7433333333333,5.66666666666667
7.6,23.8,5.66666666666667
7.61,23.8566666666667,5.66666666666667
7.62,23.9133333333333,5.66666666666667
7.63,23.97,5.66666666666667
7.64,24.0266666666667,5.66666666666667
7.65,24.0833333333333,5.66666666666667
7.66,24.14,5.66666666666667
7.67,24.1966666666667,5.66666666666667
7.68,24.2533333333333,5.66666666666667
7.69,24.31,5.66666666666667
7.7,24.3666666666667,5.66666666666667
7.71,24.4233333333333,5.66666666666667
7.72,24.48,5.66666666666667
7.73,24.5366666666667,5.66666666666667
7.74,24.5933333333333,5.66666666666667
7.75,24.65,5.66666666666667
7.76,24.7066666666667,5.66666666666667
7.77,24.7633333333333,5.66666666666667
7.78,24.82,5.66666666666667
7.79,24.8766666666667,5.66666666666667
7.8,24.9333333333333,5.66666666666667
7.81,24.99,5.66666666666667
7.82,25.0466666666667,5.66666666666667
7.83,25.1033333333333,5.66666666666667
7.84,25.16,5.66666666666667
7.85,25.2166666666667,5.66666666666667
7.86,25.2733333333333,5.66666666666667
7.87,25.33,5.66666666666667
7.88,25.3866666666667,5.66666666666667
7.89,25.4433333333333,5.66666666666667
7.9,25.5,5.66666666666667
7.91,25.5566666666667,5.66666666666667
7.92,25.6133333333333,5.66666666666667
7.93,25.67,5.66666666666667
7.94,25.7266666666667,5.66666666666667
7.95,25.7833333333333,5.66666666666667
7.96,25.84,5.66666666666667
7.97,25.8966666666667,5.66666666666667
7.98,25.9533333333333,5.66666666666667
7.99,26.01,5.66666666666667
8,26.0666666666667,5.66666666666667
8.01,26.1233333333333,5.66666666666667
8.02,26.18,5.66666666666667
8.03,26.2366666666667,5.66666666666667
8.04,26.2933333333333,5.66666666666667
8.05,26.35,5.66666666666667
8.06,26.4066666666667,5.66666666666667
8.07,26.4633333333333,5.66666666666667
8.08,26.52,5.66666666666667
8.09,26.5766666666667,5.66666666666667
8.1,26.6333333333333,5.66666666666667
8.11,26.69,5.66666666666667
8.12,26.7466666666667,5.66666666666667
8.13,26.8033333333333,5.66666666666667
8.14,26.86,5.66666666666667
8.15,26.9166666666667,5.66666666666667
8.16,26.9733333333333,5.66666666666667
8.17,27.03,5.66666666666667
8.18,27.0866666666667,5.66666666666667
8.19,27.1433333333333,5.66666666666667
8.2,27.2,5.66666666666667
8.21,27.2566666666667,5.66666666666667
8.22,27.3133333333333,5.66666666666667
8.23,27.37,5.66666666666667
8.24,27.4266666666667,5.66666666666667
8.25,27.4833333333333,5.66666666666667
8.26,27.54,5.66666666666667
8.27,27.5966666666667,5.66666666666667
8.28,27.6533333333333,5.66666666666667
8.29,27.71,5.66666666666667
8.3,27.7666666666667,5.66666666666667
8.31,27.8233333333333,5.66666666666667
8.32,27.88,5.66666666666667
8.33,27.9366666666667,5.66666666666667
8.34,27.9933333333333,5.66666666666667
8.35,28.05,5.66666666666667
8.36,28.1066666666667,5.66666666666667
8.37,28.1633333333333,5.66666666666667
8.38,28.22,5.66666666666667
8.39,28.2766666666667,5.66666666666667
8.4,28.3333333333333,5.66666666666667
8.41,28.39,5.66666666666667
8.42,28.4466666666667,5.66666666666667
8.43,28.5033333333333,5.66666666666667
8.44,28.56,5.66666666666667
8.45,28.6166666666667,5.66666666666667
8.46,28.6733333333333,5.66666666666667
8.47,28.73,5.66666666666667
8.48,28.7866666666667,5.66666666666667
8.49,28.8433333333333,5.66666666666667
8.5,28.9,5.66666666666667
8.51,28.9566666666667,5.66666666666667
8.52,29.0133333333333,5.66666666666667
8.53,29.07,5.66666666666667
8.54,29.1266666666667,5.66666666666667
8.55,29.1833333333333,5.66666666666667
8.56,29.24,5.66666666666667
8.57,29.2966666666667,5.66666666666667
8.58,29.3533333333333,5.66666666666667
8.59,29.41,5.66666666666667
8.6,29.4666666666667,5.66666666666667
8.61,29.5233333333333,5.66666666666667
8.62,29.58,5.66666666666667
8.63,29.6366666666667,5.66666666666667
8.64,29.6933333333333,5.66666666666667
8.65,29.75,5.66666666666667
8.66,29.8066666666667,5.66666666666667
8.67,29.8633333333333,5.66666666666667
8.68,29.92,5.66666666666667
8.69,29.9766666666667,5.66666666666667
8.7,30.0333333333333,5.66666666666667
8.71,30.09,5.66666666666667
8.72,30.1466666666667,5.66666666666667
8.73,30.2033333333333,5.66666666666667
8.74,30.26,5.66666666666667
8.75,30.3166666666667,5.66666666666667
8.76,30.3733333333333,5.66666666666667
8.77,30.43,5.66666666666667
8.78,30.4866666666667,5.66666666666667
8.79,30.5433333333333,5.66666666666667
8.8,30.6,5.66666666666667
8.81,30.6566666666667,5.66666666666667
8.82,30.7133333333333,5.66666666666667
8.83,30.77,5.66666666666667
8.84,30.8266666666667,5.66666666666667
8.85,30.8833333333333,5.66666666666667
8.86,30.94,5.66666666666667
8.87,30.9966666666667,5.66666666666667
8.88,31.0533333333333,5.66666666666667
8.89,31.11,5.66666666666667
8.9,31.1666666666667,5.66666666666667
8.91,31.2233333333333,5.66666666666667
8.92,31.28,5.66666666666667
8.93,31.3366666666667,5.66666666666667
8.94,31.3933333333333,5.66666666666667
8.95,31.45,5.66666666666667
8.96,31.5066666666667,5.66666666666667
8.97,31.5633333333333,5.66666666666667
8.98,31.62,5.66666666666667
8.99,31.6766666666667,5.66666666666667
9,31.7333333333333,5.66666666666667
9.01,31.79,5.66666666666667
9.02,31.8466666666667,5.66666666666667
9.03,31.9033333333333,5.66666666666667
9.04,31.96,5.66666666666667
9.05,32.0166666666667,5.66666666666667
9.06,32.0733333333333,5.66666666666667
9.07,32.13,5.66666666666667
9.08,32.1866666666667,5.66666666666667
9.09,32.2433333333333,5.66666666666667
9.1,32.3,5.66666666666667
9.11,32.3566666666667,5.66666666666667
9.12,32.4133333333333,5.66666666666667
9.13,32.47,5.66666666666667
9.14,32.5266666666667,5.66666666666667
9.15,32.5833333333333,5.66666666666667
9.16,32.64,5.66666666666667
9.17,32.6966666666667,5.66666666666667
9.18,32.7533333333333,5.66666666666667
